,Order Id,Order Date,Ship Mode,Segment,Country,City,State,Postal Code,Region,Category,Sub Category,Product Id,cost price,List Price,Quantity,Discount Percent
8966,8967,2023-08-06,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19120,East,Technology,Accessories,TEC-AC-10000892,60,70,1,3
8967,8968,2023-05-17,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19120,East,Furniture,Chairs,FUR-CH-10004886,380,470,7,3
8968,8969,2023-07-25,First Class,Consumer,United States,Memphis,Tennessee,38109,South,Office Supplies,Storage,OFF-ST-10002554,30,40,1,5
8969,8970,2023-09-04,Standard Class,Corporate,United States,Lakewood,Ohio,44107,East,Office Supplies,Art,OFF-AR-10001662,20,20,9,4
8970,8971,2023-11-16,Standard Class,Corporate,United States,Lakewood,Ohio,44107,East,Technology,Phones,TEC-PH-10004531,130,150,2,3
8971,8972,2023-06-13,Standard Class,Consumer,United States,New York City,New York,10011,East,Furniture,Chairs,FUR-CH-10000665,250,270,2,5
8972,8973,2022-01-04,First Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Technology,Accessories,TEC-AC-10003023,40,50,1,3
8973,8974,2023-04-28,Second Class,Consumer,United States,Los Angeles,California,90008,West,Furniture,Bookcases,FUR-BO-10004709,320,340,7,5
8974,8975,2022-10-02,First Class,Corporate,United States,Dallas,Texas,75220,Central,Office Supplies,Paper,OFF-PA-10000477,40,40,7,4
8975,8976,2023-04-01,First Class,Corporate,United States,Dallas,Texas,75220,Central,Office Supplies,Paper,OFF-PA-10002923,70,80,2,2
8976,8977,2022-03-17,First Class,Corporate,United States,Dallas,Texas,75220,Central,Furniture,Tables,FUR-TA-10003008,120,130,1,4
8977,8978,2023-07-21,First Class,Corporate,United States,Dallas,Texas,75220,Central,Office Supplies,Binders,OFF-BI-10003707,10,10,2,2
8978,8979,2022-11-18,Second Class,Corporate,United States,Orange,New Jersey,7050,East,Office Supplies,Binders,OFF-BI-10000546,10,10,2,5
8979,8980,2023-11-03,Second Class,Consumer,United States,Dallas,Texas,75220,Central,Office Supplies,Binders,OFF-BI-10000404,0,0,1,2
8980,8981,2023-07-14,Second Class,Consumer,United States,Romeoville,Illinois,60441,Central,Office Supplies,Binders,OFF-BI-10001196,10,10,2,4
8981,8982,2023-06-10,Standard Class,Consumer,United States,Chicago,Illinois,60623,Central,Office Supplies,Appliances,OFF-AP-10001626,0,0,3,3
8982,8983,2022-08-26,Standard Class,Consumer,United States,Chicago,Illinois,60623,Central,Office Supplies,Binders,OFF-BI-10004656,0,0,4,5
8983,8984,2022-11-27,Standard Class,Consumer,United States,Chicago,Illinois,60623,Central,Furniture,Furnishings,FUR-FU-10003773,140,160,5,4
8984,8985,2023-10-05,Standard Class,Consumer,United States,Chicago,Illinois,60623,Central,Furniture,Tables,FUR-TA-10000849,130,150,2,3
8985,8986,2023-08-02,Standard Class,Consumer,United States,Jacksonville,North Carolina,28540,South,Furniture,Furnishings,FUR-FU-10000222,70,80,3,4
8986,8987,2023-07-25,Standard Class,Consumer,United States,Jacksonville,North Carolina,28540,South,Office Supplies,Binders,OFF-BI-10001718,80,100,5,2
8987,8988,2023-06-26,Standard Class,Consumer,United States,Jacksonville,North Carolina,28540,South,Technology,Phones,TEC-PH-10001700,90,110,2,5
8988,8989,2023-04-05,Standard Class,Consumer,United States,Jacksonville,North Carolina,28540,South,Office Supplies,Art,OFF-AR-10004078,10,10,2,2
8989,8990,2022-01-29,Standard Class,Corporate,United States,Springfield,Missouri,65807,Central,Furniture,Furnishings,FUR-FU-10003026,10,10,2,5
8990,8991,2023-09-14,Standard Class,Corporate,United States,Springfield,Missouri,65807,Central,Technology,Copiers,TEC-CO-10003763,4360,4900,7,3
8991,8992,2022-02-15,Standard Class,Home Office,United States,San Francisco,California,94110,West,Technology,Accessories,TEC-AC-10004708,90,100,5,5
8992,8993,2022-10-29,Standard Class,Corporate,United States,Columbia,Tennessee,38401,South,Technology,Accessories,TEC-AC-10003499,20,20,2,3
8993,8994,2022-03-22,Standard Class,Corporate,United States,Columbia,Tennessee,38401,South,Furniture,Tables,FUR-TA-10001950,1670,1880,7,4
8994,8995,2023-07-13,First Class,Consumer,United States,Hollywood,Florida,33021,South,Office Supplies,Paper,OFF-PA-10000312,80,90,5,5
8995,8996,2022-03-28,First Class,Consumer,United States,Hollywood,Florida,33021,South,Office Supplies,Appliances,OFF-AP-10004708,130,150,5,5
8996,8997,2022-01-07,First Class,Consumer,United States,Dallas,Texas,75081,Central,Technology,Phones,TEC-PH-10004531,30,40,2,4
8997,8998,2023-02-08,Same Day,Consumer,United States,Houston,Texas,77041,Central,Office Supplies,Paper,OFF-PA-10000474,50,60,2,2
8998,8999,2022-07-15,Same Day,Consumer,United States,Houston,Texas,77041,Central,Office Supplies,Paper,OFF-PA-10002377,230,270,7,4
8999,9000,2023-10-03,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Chairs,FUR-CH-10001482,410,460,5,4
9000,9001,2023-02-18,Same Day,Consumer,United States,Phoenix,Arizona,85023,West,Office Supplies,Binders,OFF-BI-10001553,10,10,3,4
9001,9002,2023-11-21,Standard Class,Corporate,United States,Sandy Springs,Georgia,30328,South,Technology,Accessories,TEC-AC-10000199,10,10,1,5
9002,9003,2022-05-09,Standard Class,Corporate,United States,Sandy Springs,Georgia,30328,South,Office Supplies,Paper,OFF-PA-10002195,20,20,3,5
9003,9004,2022-03-14,Same Day,Consumer,United States,Spokane,Washington,99207,West,Technology,Accessories,TEC-AC-10001767,220,240,6,2
9004,9005,2022-05-13,Same Day,Consumer,United States,Spokane,Washington,99207,West,Office Supplies,Art,OFF-AR-10002467,20,20,8,2
9005,9006,2023-08-15,Same Day,Corporate,United States,Milwaukee,Wisconsin,53209,Central,Office Supplies,Storage,OFF-ST-10001321,80,90,6,5
9006,9007,2023-01-22,Same Day,Corporate,United States,Milwaukee,Wisconsin,53209,Central,Office Supplies,Storage,OFF-ST-10000777,30,40,1,5
9007,9008,2023-04-21,Same Day,Corporate,United States,Milwaukee,Wisconsin,53209,Central,Office Supplies,Labels,OFF-LA-10003720,10,10,2,4
9008,9009,2022-09-09,Same Day,Corporate,United States,Milwaukee,Wisconsin,53209,Central,Furniture,Furnishings,FUR-FU-10000206,10,10,2,4
9009,9010,2023-12-10,Standard Class,Consumer,United States,Fairfield,Ohio,45014,East,Office Supplies,Paper,OFF-PA-10000791,0,0,1,4
9010,9011,2022-02-25,Standard Class,Corporate,United States,Huntsville,Alabama,35810,South,Office Supplies,Binders,OFF-BI-10001787,30,30,4,5
9011,9012,2022-09-20,First Class,Home Office,United States,Houston,Texas,77036,Central,Technology,Accessories,TEC-AC-10004353,90,100,2,2
9012,9013,2022-05-25,First Class,Corporate,United States,New York City,New York,10011,East,Furniture,Furnishings,FUR-FU-10001861,110,140,7,2
9013,9014,2023-10-20,Standard Class,Corporate,United States,Los Angeles,California,90008,West,Office Supplies,Art,OFF-AR-10002766,10,10,5,5
9014,9015,2023-09-01,Standard Class,Corporate,United States,Los Angeles,California,90008,West,Office Supplies,Envelopes,OFF-EN-10003072,20,20,5,4
9015,9016,2022-10-25,Standard Class,Corporate,United States,Carlsbad,New Mexico,88220,West,Office Supplies,Binders,OFF-BI-10001636,10,10,2,3
9016,9017,2022-07-19,Standard Class,Corporate,United States,Carlsbad,New Mexico,88220,West,Office Supplies,Binders,OFF-BI-10000948,10,10,1,4
9017,9018,2022-09-03,Second Class,Consumer,United States,Pocatello,Idaho,83201,West,Office Supplies,Paper,OFF-PA-10001838,20,20,3,2
9018,9019,2022-07-06,Second Class,Consumer,United States,Pocatello,Idaho,83201,West,Office Supplies,Binders,OFF-BI-10002215,20,20,3,3
9019,9020,2022-07-01,Second Class,Consumer,United States,Springfield,Virginia,22153,South,Technology,Accessories,TEC-AC-10001314,90,100,2,5
9020,9021,2023-09-06,Second Class,Consumer,United States,Springfield,Virginia,22153,South,Furniture,Furnishings,FUR-FU-10002268,30,30,6,2
9021,9022,2023-11-27,Standard Class,Corporate,United States,Toledo,Ohio,43615,East,Office Supplies,Binders,OFF-BI-10002133,160,170,13,3
9022,9023,2022-04-05,First Class,Home Office,United States,Fort Collins,Colorado,80525,West,Furniture,Furnishings,FUR-FU-10001979,80,100,3,4
9023,9024,2023-06-03,First Class,Consumer,United States,New York City,New York,10024,East,Furniture,Chairs,FUR-CH-10001482,110,120,1,4
9024,9025,2022-03-17,Standard Class,Corporate,United States,New York City,New York,10035,East,Technology,Accessories,TEC-AC-10002018,20,20,3,5
9025,9026,2023-08-10,Standard Class,Corporate,United States,New York City,New York,10035,East,Technology,Accessories,TEC-AC-10000397,110,140,4,5
9026,9027,2022-08-14,Standard Class,Corporate,United States,New York City,New York,10035,East,Furniture,Furnishings,FUR-FU-10003976,30,40,3,4
9027,9028,2022-09-12,Standard Class,Consumer,United States,Marlborough,Massachusetts,1752,East,Furniture,Furnishings,FUR-FU-10002597,10,10,3,2
9028,9029,2023-06-12,Standard Class,Consumer,United States,Marlborough,Massachusetts,1752,East,Furniture,Furnishings,FUR-FU-10004864,160,190,3,3
9029,9030,2023-09-30,Standard Class,Consumer,United States,New Rochelle,New York,10801,East,Office Supplies,Binders,OFF-BI-10002103,10,10,2,3
9030,9031,2022-05-13,Same Day,Corporate,United States,Seattle,Washington,98103,West,Office Supplies,Appliances,OFF-AP-10001005,270,310,4,4
9031,9032,2022-11-30,Same Day,Corporate,United States,Seattle,Washington,98103,West,Furniture,Tables,FUR-TA-10002607,240,280,4,3
9032,9033,2023-01-04,Standard Class,Home Office,United States,Detroit,Michigan,48227,Central,Furniture,Chairs,FUR-CH-10000454,460,490,2,4
9033,9034,2022-05-28,Standard Class,Consumer,United States,Fayetteville,Arkansas,72701,South,Office Supplies,Binders,OFF-BI-10001359,1450,1790,2,4
9034,9035,2022-12-09,Standard Class,Consumer,United States,Quincy,Illinois,62301,Central,Office Supplies,Binders,OFF-BI-10003196,0,0,4,5
9035,9036,2022-12-15,Standard Class,Consumer,United States,Quincy,Illinois,62301,Central,Technology,Accessories,TEC-AC-10003657,100,110,4,5
9036,9037,2022-04-29,First Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Paper,OFF-PA-10002262,30,30,4,4
9037,9038,2023-04-02,First Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Storage,OFF-ST-10002214,20,20,2,5
9038,9039,2022-04-16,Same Day,Consumer,United States,Houston,Texas,77095,Central,Technology,Phones,TEC-PH-10003555,50,60,3,2
9039,9040,2023-02-25,Standard Class,Consumer,United States,Detroit,Michigan,48205,Central,Office Supplies,Binders,OFF-BI-10000545,8410,9890,13,5
9040,9041,2023-11-30,Standard Class,Corporate,United States,Chandler,Arizona,85224,West,Furniture,Tables,FUR-TA-10004607,60,70,1,5
9041,9042,2023-11-11,Standard Class,Consumer,United States,Hollywood,Florida,33021,South,Furniture,Furnishings,FUR-FU-10000277,270,340,4,5
9042,9043,2022-06-04,Second Class,Corporate,United States,Los Angeles,California,90049,West,Office Supplies,Appliances,OFF-AP-10004532,60,60,3,5
9043,9044,2023-08-02,Standard Class,Corporate,United States,San Francisco,California,94122,West,Technology,Accessories,TEC-AC-10003911,450,480,3,2
9044,9045,2022-01-26,Second Class,Corporate,United States,Sunnyvale,California,94086,West,Office Supplies,Binders,OFF-BI-10003196,10,10,2,2
9045,9046,2023-08-12,Second Class,Corporate,United States,Sunnyvale,California,94086,West,Technology,Accessories,TEC-AC-10000358,160,190,5,2
9046,9047,2023-07-28,Second Class,Corporate,United States,Sunnyvale,California,94086,West,Technology,Accessories,TEC-AC-10000057,140,150,5,4
9047,9048,2023-08-24,Second Class,Corporate,United States,Sunnyvale,California,94086,West,Office Supplies,Art,OFF-AR-10001988,30,30,5,4
9048,9049,2023-01-08,Second Class,Corporate,United States,Sunnyvale,California,94086,West,Office Supplies,Labels,OFF-LA-10003498,30,40,3,3
9049,9050,2022-07-09,Standard Class,Home Office,United States,New York City,New York,10011,East,Office Supplies,Art,OFF-AR-10002956,60,70,3,4
9050,9051,2023-01-06,Standard Class,Corporate,United States,Los Angeles,California,90004,West,Office Supplies,Paper,OFF-PA-10003724,10,10,2,5
9051,9052,2023-03-30,Second Class,Corporate,United States,San Francisco,California,94122,West,Office Supplies,Art,OFF-AR-10004272,0,0,2,3
9052,9053,2023-12-22,Second Class,Corporate,United States,San Francisco,California,94122,West,Office Supplies,Binders,OFF-BI-10003291,30,30,4,3
9053,9054,2023-11-12,Second Class,Corporate,United States,San Francisco,California,94122,West,Technology,Phones,TEC-PH-10004100,30,30,2,5
9054,9055,2023-06-14,Standard Class,Consumer,United States,Santa Ana,California,92704,West,Office Supplies,Supplies,OFF-SU-10001218,20,20,2,4
9055,9056,2023-12-05,Second Class,Consumer,United States,Seattle,Washington,98103,West,Technology,Accessories,TEC-AC-10004209,20,20,2,2
9056,9057,2022-02-07,First Class,Home Office,United States,New York City,New York,10011,East,Furniture,Chairs,FUR-CH-10002073,2100,2620,11,2
9057,9058,2023-03-08,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Furniture,Furnishings,FUR-FU-10003424,60,70,7,4
9058,9059,2022-08-13,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Furniture,Tables,FUR-TA-10001086,310,360,3,5
9059,9060,2022-12-17,Standard Class,Corporate,United States,Seattle,Washington,98103,West,Furniture,Tables,FUR-TA-10004619,940,1120,7,4
9060,9061,2022-01-06,First Class,Corporate,United States,San Diego,California,92024,West,Office Supplies,Binders,OFF-BI-10002854,80,90,4,2
9061,9062,2023-02-15,First Class,Corporate,United States,San Diego,California,92024,West,Office Supplies,Labels,OFF-LA-10002762,40,50,4,4
9062,9063,2023-08-14,Standard Class,Corporate,United States,New York City,New York,10035,East,Office Supplies,Fasteners,OFF-FA-10003495,30,40,6,5
9063,9064,2023-06-26,Standard Class,Consumer,United States,Chicago,Illinois,60653,Central,Office Supplies,Paper,OFF-PA-10002581,290,320,13,3
9064,9065,2023-02-18,Standard Class,Consumer,United States,Chicago,Illinois,60653,Central,Office Supplies,Binders,OFF-BI-10000343,0,0,3,3
9065,9066,2023-05-02,Standard Class,Consumer,United States,Chicago,Illinois,60653,Central,Office Supplies,Paper,OFF-PA-10001184,20,20,4,4
9066,9067,2023-07-23,Standard Class,Consumer,United States,Harrisonburg,Virginia,22801,South,Technology,Accessories,TEC-AC-10000521,20,20,2,5
9067,9068,2023-09-29,Standard Class,Consumer,United States,Rockville,Maryland,20852,East,Technology,Phones,TEC-PH-10002890,70,90,2,5
9068,9069,2023-12-05,Second Class,Consumer,United States,Des Moines,Washington,98198,West,Furniture,Chairs,FUR-CH-10003061,180,220,3,2
9069,9070,2022-07-22,Second Class,Consumer,United States,Des Moines,Washington,98198,West,Office Supplies,Envelopes,OFF-EN-10003567,60,70,3,4
9070,9071,2022-06-01,First Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Furniture,Furnishings,FUR-FU-10001918,10,10,3,3
9071,9072,2022-04-19,Standard Class,Home Office,United States,Columbus,Indiana,47201,Central,Office Supplies,Storage,OFF-ST-10002444,20,20,2,5
9072,9073,2023-10-19,Standard Class,Consumer,United States,Springfield,Missouri,65807,Central,Office Supplies,Envelopes,OFF-EN-10003286,20,20,2,5
9073,9074,2022-05-27,Standard Class,Consumer,United States,Springfield,Missouri,65807,Central,Technology,Accessories,TEC-AC-10000109,240,280,5,3
9074,9075,2023-08-29,Standard Class,Corporate,United States,Henderson,Kentucky,42420,South,Office Supplies,Storage,OFF-ST-10002574,700,830,6,5
9075,9076,2022-09-17,First Class,Consumer,United States,Lakewood,Ohio,44107,East,Office Supplies,Binders,OFF-BI-10000773,10,10,3,2
9076,9077,2023-05-28,First Class,Consumer,United States,Lakewood,Ohio,44107,East,Office Supplies,Supplies,OFF-SU-10004661,30,30,4,5
9077,9078,2022-04-06,Standard Class,Corporate,United States,Omaha,Nebraska,68104,Central,Technology,Accessories,TEC-AC-10003280,70,90,3,4
9078,9079,2022-08-29,Standard Class,Consumer,United States,Henderson,Kentucky,42420,South,Furniture,Furnishings,FUR-FU-10003773,280,320,4,4
9079,9080,2022-08-03,Standard Class,Consumer,United States,Henderson,Kentucky,42420,South,Office Supplies,Binders,OFF-BI-10002412,10,10,1,3
9080,9081,2023-12-13,Second Class,Corporate,United States,Santa Ana,California,92704,West,Technology,Phones,TEC-PH-10002564,130,140,6,5
9081,9082,2022-03-09,Second Class,Corporate,United States,Santa Ana,California,92704,West,Office Supplies,Paper,OFF-PA-10002262,20,20,3,3
9082,9083,2023-06-19,Standard Class,Consumer,United States,Springfield,Virginia,22153,South,Office Supplies,Art,OFF-AR-10000246,10,10,2,5
9083,9084,2022-10-09,First Class,Corporate,United States,Suffolk,Virginia,23434,South,Office Supplies,Storage,OFF-ST-10002554,140,150,3,4
9084,9085,2022-10-17,First Class,Corporate,United States,Suffolk,Virginia,23434,South,Office Supplies,Paper,OFF-PA-10002751,30,30,5,5
9085,9086,2022-09-27,Second Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Binders,OFF-BI-10004318,270,280,2,2
9086,9087,2022-01-05,Standard Class,Corporate,United States,Houston,Texas,77041,Central,Office Supplies,Appliances,OFF-AP-10001564,80,90,2,4
9087,9088,2023-10-17,Standard Class,Corporate,United States,Houston,Texas,77041,Central,Furniture,Chairs,FUR-CH-10000513,370,450,5,4
9088,9089,2022-06-20,Standard Class,Corporate,United States,Cary,North Carolina,27511,South,Technology,Phones,TEC-PH-10001433,240,250,3,4
9089,9090,2023-09-15,Second Class,Consumer,United States,Springfield,Ohio,45503,East,Office Supplies,Storage,OFF-ST-10002790,280,300,5,2
9090,9091,2023-08-25,First Class,Consumer,United States,Louisville,Kentucky,40214,South,Office Supplies,Storage,OFF-ST-10002974,330,350,8,2
9091,9092,2023-08-02,Second Class,Corporate,United States,Troy,Ohio,45373,East,Office Supplies,Paper,OFF-PA-10003177,20,20,3,3
9092,9093,2022-05-19,Second Class,Corporate,United States,Troy,Ohio,45373,East,Furniture,Bookcases,FUR-BO-10001918,440,480,6,5
